# Written by the BoltzWann module of the Wannier90 code.
# [K coefficient in SI units, i.e. in W/m/K]
# [the K coefficient is defined in the documentation, and is an ingredient of
#  the thermal conductivity. See the docs for further information.]
# Mu(eV) Temp(K) Kappa_xx Kappa_xy Kappa_yy Kappa_xz Kappa_yz Kappa_zz
   7.080000000       300.0000000       28.72516211      0.1838992231E-02   28.66306673      0.4782680004E-02 -0.1254921562E-01   28.74839205    
   7.080000000       500.0000000       46.13403394      0.2866493058E-02   46.00822025      0.2919345975E-02 -0.1164862565E-01   46.18335360    
   7.080000000       700.0000000       61.96101709      0.4812549936E-02   61.79339509      0.2747898782E-02 -0.9022488247E-02   62.03447261    
   7.090000000       300.0000000       28.69661393      0.6838496274E-03   28.63133496      0.2706954235E-02 -0.1075898706E-01   28.71582649    
   7.090000000       500.0000000       46.07716835      0.2017824359E-02   45.94619092      0.1647260661E-02 -0.1017976599E-01   46.12242321    
   7.090000000       700.0000000       61.98840335      0.4341985449E-02   61.81592103      0.2011219068E-02 -0.7888814777E-02   62.05771017    
   7.100000000       300.0000000       28.66888363     -0.5427189450E-03   28.60046726      0.1381494403E-02 -0.8344551604E-02   28.68889935    
   7.100000000       500.0000000       46.00067024      0.1368076933E-02   45.86629034      0.8651107547E-03 -0.8537252484E-02   46.04366529    
   7.100000000       700.0000000       62.00729780      0.3951929565E-02   61.83133252      0.1564595953E-02 -0.6732514916E-02   62.07319102    
   7.110000000       300.0000000       28.65266570     -0.1448091487E-02   28.58193657      0.1256847697E-02 -0.6139344948E-02   28.67833646    
   7.110000000       500.0000000       45.90753597      0.1011478227E-02   45.77174082      0.6910648389E-03 -0.6929438856E-02   45.95019244    
   7.110000000       700.0000000       62.02210045      0.3673340347E-02   61.84412679      0.1450797252E-02 -0.5635578564E-02   62.08542909    
   7.120000000       300.0000000       28.63614508     -0.1550472068E-02   28.56468796      0.2434395088E-02 -0.4748985631E-02   28.67086396    
   7.120000000       500.0000000       45.80093485      0.1002090930E-02   45.66579319      0.1158415385E-02 -0.5560781434E-02   45.84498871    
   7.120000000       700.0000000       62.03743658      0.3524985989E-02   61.85893789      0.1686836623E-02 -0.4677215412E-02   62.09908445    
   7.130000000       300.0000000       28.59101778     -0.5869607469E-03   28.52072471      0.4554339083E-02 -0.4347675757E-02   28.63533474    
   7.130000000       500.0000000       45.68441731      0.1338553555E-02   45.55190880      0.2212144280E-02 -0.4596565052E-02   45.73120397    
   7.130000000       700.0000000       62.05803938      0.3511630568E-02   61.88041658      0.2262490261E-02 -0.3925717858E-02   62.11884952    
   7.140000000       300.0000000       28.49342895      0.1283162771E-02   28.42596041      0.6980333855E-02 -0.4769837557E-02   28.54472026    
   7.140000000       500.0000000       45.56237872      0.1960007460E-02   45.43421339      0.3724056488E-02 -0.4140056281E-02   45.61274983    
   7.140000000       700.0000000       62.08860118      0.3624344925E-02   61.91308640      0.3142144602E-02 -0.3431578158E-02   62.14931179    
   7.150000000       300.0000000       28.34276515      0.3534814950E-02   28.27926877      0.9122036465E-02 -0.5719384687E-02   28.39646820    
   7.150000000       500.0000000       45.44035167      0.2757259834E-02   45.31780275      0.5521066108E-02 -0.4225028646E-02   45.49472283    
   7.150000000       700.0000000       62.13359273      0.3842923925E-02   61.96117552      0.4269530516E-02 -0.3222805124E-02   62.19478909    
   7.160000000       300.0000000       28.16263558      0.5537664792E-02   28.10377326      0.1064985737E-01 -0.6922620161E-02   28.21448466    
   7.160000000       500.0000000       45.32476307      0.3597497873E-02   45.20853708      0.7417597808E-02 -0.4820933227E-02   45.38324294    
   7.160000000       700.0000000       62.19705519      0.4139937005E-02   62.02842805      0.5574433564E-02 -0.3302941915E-02   62.25913796    
   7.170000000       300.0000000       27.98590507      0.6809786970E-02   27.93188159      0.1151771267E-01 -0.8219063826E-02   28.03390697    
   7.170000000       500.0000000       45.22210885      0.4355430314E-02   45.11227348      0.9243570737E-02 -0.5845378845E-02   45.28463219    
   7.170000000       700.0000000       62.28237921      0.4485564763E-02   62.11790757      0.6980240147E-02 -0.3651820298E-02   62.34554735    
   7.180000000       300.0000000       27.83651880      0.7119262857E-02   27.78679518      0.1183868648E-01 -0.9579020097E-02   27.88168700    
   7.180000000       500.0000000       45.13785615      0.4941365300E-02   45.03384105      0.1086320468E-01 -0.7179273131E-02   45.20424982    
   7.180000000       700.0000000       62.39209575      0.4852202737E-02   62.23181490      0.8411202579E-02 -0.4228701752E-02   62.45634135    
   7.190000000       300.0000000       27.71862007      0.6487134572E-02   27.67146511      0.1172115476E-01 -0.1098752825E-01   27.76430427    
   7.190000000       500.0000000       45.07554922      0.5318125709E-02   44.97622722      0.1218427671E-01 -0.8682408667E-02   45.14549891    
   7.190000000       700.0000000       62.52770743      0.5217906874E-02   62.37134589      0.9798526590E-02 -0.4977198236E-02   62.59282119    
   7.200000000       300.0000000       27.61720000      0.5181572293E-02   27.56966329      0.1119677930E-01 -0.1228681983E-01   27.66748766    
   7.200000000       500.0000000       45.03647750      0.5502679353E-02   44.94032097      0.1316004366E-01 -0.1020928612E-01   45.10941545    
   7.200000000       700.0000000       62.68958527      0.5568089118E-02   62.53661094      0.1108471071E-01 -0.5831234319E-02   62.75517303    
   7.210000000       300.0000000       27.50889170      0.3662803132E-02   27.45755441      0.1027366397E-01 -0.1318241493E-01   27.56676350    
   7.210000000       500.0000000       45.01994960      0.5553217361E-02   44.92523913      0.1378616298E-01 -0.1162504567E-01   45.09492808    
   7.210000000       700.0000000       62.87694486      0.5895343189E-02   62.72662746      0.1222591234E-01 -0.6721287469E-02   62.94245686    
   7.220000000       300.0000000       27.37694446      0.2423576828E-02   27.31909473      0.9024852401E-02 -0.1343668820E-01   27.44275647    
   7.220000000       500.0000000       45.02390178      0.5546728166E-02   44.92894814      0.1409371745E-01 -0.1281976420E-01   45.09953373    
   7.220000000       700.0000000       63.08790284      0.6197746321E-02   62.93938465      0.1319242359E-01 -0.7580207916E-02   63.15267729    
   7.230000000       300.0000000       27.22247319      0.1797658657E-02   27.15696077      0.7634103486E-02 -0.1304546229E-01   27.29320360    
   7.230000000       500.0000000       45.04543772      0.5554708617E-02   44.94877178      0.1413859772E-01 -0.1371793984E-01   45.11996879    
   7.230000000       700.0000000       63.31960558      0.6476308305E-02   63.17197204      0.1396758498E-01 -0.8348064080E-02   63.38292572    
   7.240000000       300.0000000       27.06513866      0.1853128523E-02   26.99247488      0.6370650483E-02 -0.1223221158E-01   27.13480943    
   7.240000000       500.0000000       45.08102075      0.5624628250E-02   44.98151557      0.1398795867E-01 -0.1428058060E-01   45.15254980    
   7.240000000       700.0000000       63.56841813      0.6732343830E-02   63.42076102      0.1454563436E-01 -0.8975667530E-02   63.62957823    
   7.250000000       300.0000000       26.93093651      0.2405783249E-02   26.85276882      0.5478216034E-02 -0.1129872896E-01   26.99238862    
   7.250000000       500.0000000       45.12634286      0.5772026381E-02   45.02325350      0.1370584605E-01 -0.1450001774E-01   45.19314721    
   7.250000000       700.0000000       63.83016226      0.6965424315E-02   63.68163043      0.1492907075E-01 -0.9426666214E-02   63.88853463    
   7.260000000       300.0000000       26.83343239      0.3123465722E-02   26.75178250      0.5046064855E-02 -0.1046845683E-01   26.88100402    
   7.260000000       500.0000000       45.17618516      0.5983748388E-02   45.06911586      0.1334114843E-01 -0.1439061954E-01   45.23705465    
   7.260000000       700.0000000       64.10039273      0.7172290294E-02   63.95022805      0.1512609721E-01 -0.9678302141E-02   64.15548531    
   7.270000000       300.0000000       26.76197350      0.3686671113E-02   26.67858327      0.5001098348E-02 -0.9804193297E-02   26.79400793    
   7.270000000       500.0000000       45.22466904      0.6228673747E-02   45.11349418      0.1292075941E-01 -0.1397996470E-01   45.27913265    
   7.270000000       700.0000000       64.37469661      0.7346786134E-02   64.22225566      0.1514859053E-01 -0.9721059201E-02   64.42619187    
   7.280000000       300.0000000       26.68660006      0.3946045795E-02   26.60260471      0.5228311250E-02 -0.9206992702E-02   26.70658086    
   7.280000000       500.0000000       45.26610288      0.6470125219E-02   45.15087275      0.1244932746E-01 -0.1330396316E-01   45.31445730    
   7.280000000       700.0000000       64.64899203      0.7480623505E-02   64.49375578      0.1501084739E-01 -0.9557457454E-02   64.69676117    
   7.290000000       300.0000000       26.57570244      0.3977797531E-02   26.49167840      0.5636432554E-02 -0.8483830457E-02   26.59127885    
   7.290000000       500.0000000       45.29626726      0.6674822778E-02   45.17712398      0.1191523690E-01 -0.1240662215E-01   45.33938404    
   7.290000000       700.0000000       64.91979218      0.7564653608E-02   64.76136719      0.1472911673E-01 -0.9200203389E-02   64.96388476    
   7.300000000       300.0000000       26.41313582      0.3985260489E-02   26.32935885      0.6065320767E-02 -0.7470771263E-02   26.43318198    
   7.300000000       500.0000000       45.31367243      0.6816191777E-02   45.19079107      0.1130123854E-01 -0.1134222298E-01   45.35264651    
   7.300000000       700.0000000       65.18439640      0.7590334326E-02   65.02251069      0.1432170283E-01 -0.8669835130E-02   65.22501119    
   7.310000000       300.0000000       26.20507128      0.4119606895E-02   26.12170136      0.6215895989E-02 -0.6159576682E-02   26.23588907    
   7.310000000       500.0000000       45.32025071      0.6873251294E-02   45.19381231      0.1059715207E-01 -0.1017613805E-01   45.35602127    
   7.310000000       700.0000000       65.44097572      0.7551169427E-02   65.27547186      0.1380927003E-01 -0.7991965388E-02   65.47842259    
   7.320000000       300.0000000       25.97653863      0.4370474900E-02   25.89351594      0.5812159290E-02 -0.4733165735E-02   26.01889197    
   7.320000000       500.0000000       45.32114501      0.6828195542E-02   45.19134373      0.9810850409E-02 -0.8981178151E-02   45.35423821    
   7.320000000       700.0000000       65.68853819      0.7444005448E-02   65.51936471      0.1321494329E-01 -0.7194255265E-02   65.72320119    
   7.330000000       300.0000000       25.76256642      0.4618268060E-02   25.67924083      0.4863785835E-02 -0.3466414983E-02   25.81101241    
   7.330000000       500.0000000       45.32360961      0.6665325231E-02   45.19069420      0.8973061789E-02 -0.7828827866E-02   45.35410761    
   7.330000000       700.0000000       65.92678394      0.7270144362E-02   65.75398435      0.1256389503E-01 -0.6303338919E-02   65.95909219    
   7.340000000       300.0000000       25.59720920      0.4776878354E-02   25.51204776      0.3716216601E-02 -0.2573901301E-02   25.64220039    
   7.340000000       500.0000000       45.33538118      0.6372137184E-02   45.19972559      0.8132962750E-02 -0.6777551460E-02   45.36312762    
   7.340000000       700.0000000       66.15588355      0.7036246275E-02   65.97958119      0.1188231317E-01 -0.5342017248E-02   66.18629099    
   7.350000000       300.0000000       25.50223556      0.4865293859E-02   25.41310184      0.2841468577E-02 -0.2130174619E-02   25.53420845    
   7.350000000       500.0000000       45.36307219      0.5941937055E-02   45.22525813      0.7345430164E-02 -0.5861915457E-02   45.38801918    
   7.350000000       700.0000000       66.37622736      0.6754966680E-02   66.19660339      0.1119589206E-01 -0.4327091338E-02   66.40519663    
   7.360000000       300.0000000       25.47929699      0.4933287948E-02   25.38448864      0.2570434856E-02 -0.2095227779E-02   25.49302177    
   7.360000000       500.0000000       45.41112036      0.5377262982E-02   45.27199962      0.6655167537E-02 -0.5085910039E-02   45.43365291    
   7.360000000       700.0000000       66.58819276      0.6445223481E-02   66.40545478      0.1052818605E-01 -0.3268173347E-02   66.61617549    
   7.370000000       300.0000000       25.51043344      0.4922133276E-02   25.41002837      0.2914834041E-02 -0.2376301122E-02   25.50768263    
   7.370000000       500.0000000       45.48161084      0.4693997188E-02   45.34230592      0.6084758127E-02 -0.4422189272E-02   45.50268439    
   7.370000000       700.0000000       66.79196140      0.6131948606E-02   66.60630171      0.9899239370E-02 -0.2167687364E-02   66.81936819    
   7.380000000       300.0000000       25.56679006      0.4625510426E-02   25.46342331      0.3566063541E-02 -0.2860092712E-02   25.55601766    
   7.380000000       500.0000000       45.57495123      0.3925839316E-02   45.43676099      0.5631564725E-02 -0.3817179419E-02   45.59595143    
   7.380000000       700.0000000       66.98739498      0.5845172569E-02   66.79894006      0.9324829746E-02 -0.1022083053E-02   67.01455348    
   7.390000000       300.0000000       25.61946186      0.3841054901E-02   25.51787501      0.4115515504E-02 -0.3408747758E-02   25.61247466    
   7.390000000       500.0000000       45.69104666      0.3127362324E-02   45.55525274      0.5273540092E-02 -0.3200845453E-02   45.71339865    
   7.390000000       700.0000000       67.17395620      0.5618338624E-02   66.98271184      0.8816474646E-02  0.1759214127E-03   67.20106254    
   7.400000000       300.0000000       25.64944474      0.2594447246E-02   25.55488808      0.4342654659E-02 -0.3842710766E-02   25.65643955    
   7.400000000       500.0000000       45.83041482      0.2372502179E-02   45.69802495      0.4979573783E-02 -0.2499251171E-02   45.85508162    
   7.400000000       700.0000000       67.35064862      0.5485855778E-02   67.15644812      0.8382130519E-02  0.1434421418E-02   67.37772350    
   7.410000000       300.0000000       25.65894975      0.1214443711E-02   25.57515529      0.4324767658E-02 -0.3948624409E-02   25.68409164    
   7.410000000       500.0000000       45.99468145      0.1746028617E-02   45.86618001      0.4718862084E-02 -0.1647442354E-02   46.02174727    
   7.410000000       700.0000000       67.51595202      0.5480063025E-02   67.31841585      0.8027343527E-02  0.2759180388E-02   67.54281508    
   7.420000000       300.0000000       25.67873610      0.1756238604E-03   25.60635178      0.4309744329E-02 -0.3561228383E-02   25.71829643    
   7.420000000       500.0000000       46.18613303      0.1328847652E-02   46.06131804      0.4466465871E-02 -0.5995711889E-03   46.21464063    
   7.420000000       700.0000000       67.66774567      0.5627945372E-02   67.46626067      0.7756524101E-02  0.4150697486E-02   67.69401922    
   7.430000000       300.0000000       25.75745413     -0.1845983461E-03   25.69367655      0.4459956981E-02 -0.2704024914E-02   25.80145976    
   7.430000000       500.0000000       46.40641910      0.1182034473E-02   46.28438050      0.4206378139E-02  0.6667404470E-03   46.43453133    
   7.430000000       700.0000000       67.80323577      0.5948050059E-02   67.59695873      0.7574006757E-02  0.5601829671E-02   67.82838185    
   7.440000000       300.0000000       25.93277871      0.1113523731E-03   25.87251896      0.4622970085E-02 -0.1660180397E-02   25.96944801    
   7.440000000       500.0000000       46.65492205      0.1336243060E-02   46.53416632      0.3935531779E-02  0.2153061357E-02   46.68034922    
   7.440000000       700.0000000       67.91892250      0.6448045603E-02   67.70680933      0.7484590639E-02  0.7096156680E-02   67.94230879    
   7.450000000       300.0000000       26.20735783      0.6844889094E-03   26.14555112      0.4346825487E-02 -0.8413051786E-03   26.22808881    
   7.450000000       500.0000000       46.92750628      0.1790780408E-02   46.80617865      0.3670211665E-02  0.3847602581E-02   46.94804153    
   7.450000000       700.0000000       68.01065033      0.7123240728E-02   67.79150744      0.7493322007E-02  0.8607139428E-02   68.03163261    
   7.460000000       300.0000000       26.55128505      0.1058301765E-02   26.48519072      0.3242416174E-02 -0.4836672295E-03   26.55366975    
   7.460000000       500.0000000       47.21617764      0.2521231245E-02   47.09230054      0.3451589324E-02  0.5731632221E-02   47.23015408    
   7.460000000       700.0000000       68.07377645      0.7956188506E-02   67.84632812      0.7604395896E-02  0.1009806824E-01   68.09178186    
   7.470000000       300.0000000       26.92690770      0.1000700399E-02   26.85707889      0.1418647944E-02 -0.3848509625E-03   26.91451065    
   7.470000000       500.0000000       47.50973136      0.3489542374E-02   47.38138332      0.3343671293E-02  0.7778157273E-02   47.51626577    
   7.470000000       700.0000000       68.10347026      0.8917330186E-02   67.86643469      0.7819248704E-02  0.1152285979E-01   68.11806659    
   7.480000000       300.0000000       27.31260342      0.7020921568E-03   27.24196444     -0.4434776145E-03  0.9065973410E-04   27.29218074    
   7.480000000       500.0000000       47.79504971      0.4649464603E-02   47.66044978      0.3418691129E-02  0.9939951788E-02   47.79403644    
   7.480000000       700.0000000       68.09512907      0.9966552654E-02   67.84729619      0.8134177558E-02  0.1282790208E-01   68.10607017    
   7.490000000       300.0000000       27.70717440      0.6571778224E-03   27.63880267     -0.1479118740E-02  0.1688900218E-02   27.68521181    
   7.490000000       500.0000000       48.05859673      0.5944201738E-02   47.91611456      0.3731936976E-02  0.1213139571E-01   48.05051361    
   7.490000000       700.0000000       68.04486924      0.1105554996E-01   67.78517512      0.8538081733E-02  0.1395525414E-01   68.05211359    
   7.500000000       300.0000000       28.11485713      0.1310143156E-02   28.04972552     -0.1173898848E-02  0.4792778625E-02   28.09511177    
   7.500000000       500.0000000       48.28785677      0.7299528247E-02   48.13600795      0.4295740910E-02  0.1421549443E-01   48.27349926    
   7.500000000       700.0000000       67.95003329      0.1213093090E-01   67.67762758      0.9011054230E-02  0.1484744330E-01   67.95373877    
   7.510000000       300.0000000       28.52492293      0.2702314293E-02   28.46077210      0.3461360825E-03  0.9060424377E-02   28.50768770    
   7.510000000       500.0000000       48.47273464      0.8620065822E-02   48.31022295      0.5065172597E-02  0.1600900875E-01   48.45298998    
   7.510000000       700.0000000       67.80964465      0.1313801184E-01   67.52394786      0.9524454146E-02  0.1545378413E-01   67.81014605    
   7.520000000       300.0000000       28.90314332      0.4394417145E-02   28.83517488      0.2417372118E-02  0.1341233166E-01   28.88612546    
   7.520000000       500.0000000       48.60699678      0.9795568477E-02   48.43282865      0.5943437007E-02  0.1731242116E-01   48.58272102    
   7.520000000       700.0000000       67.62474080      0.1402512207E-01   67.32548836      0.1004274813E-01  0.1573760866E-01   67.62251787    
   7.530000000       300.0000000       29.20533145      0.5731850393E-02   29.12858264      0.4208653678E-02  0.1646659547E-01   29.18553008    
   7.530000000       500.0000000       48.68960111      0.1071828460E-01   48.50324369      0.6805661892E-02  0.1795958284E-01   48.66159837    
   7.530000000       700.0000000       67.39852574      0.1474805120E-01   67.08579474      0.1052692436E-01  0.1568322836E-01   67.39416761    
   7.540000000       300.0000000       29.40731080      0.6244997544E-02   29.31940351      0.5124673528E-02  0.1723933191E-01   29.38291875    
   7.540000000       500.0000000       48.72543116      0.1130557449E-01   48.52694414      0.7531201624E-02  0.1787035420E-01   48.69448686    
   7.540000000       700.0000000       67.13630273      0.1527407779E-01   66.81051780      0.1093883482E-01  0.1530110113E-01   67.13047291    
   7.550000000       300.0000000       29.53063760      0.5885898439E-02   29.43303945      0.5039974346E-02  0.1566112247E-01   29.50199302    
   7.550000000       500.0000000       48.72484834      0.1151853574E-01   48.51491724      0.8031434340E-02  0.1708509678E-01   48.69175514    
   7.550000000       700.0000000       66.84518082      0.1558494699E-01   66.50709655      0.1124558255E-01  0.1462976542E-01   66.83858474    
   7.560000000       300.0000000       29.64142947      0.4963278170E-02   29.53839645      0.4265091045E-02  0.1256537037E-01   29.61067728    
   7.560000000       500.0000000       48.70181995      0.1136941384E-01   48.48165690      0.8263435701E-02  0.1576569299E-01   48.66735517    
   7.560000000       700.0000000       66.53358703      0.1567827463E-01   66.18424752      0.1142311819E-01  0.1373368410E-01   66.52694352    
   7.570000000       300.0000000       29.81498408      0.3884429251E-02   29.71114830      0.3310316983E-02  0.9239059348E-02   29.78493086    
   7.570000000       500.0000000       48.67105195      0.1091622721E-01   48.44218825      0.8227395094E-02  0.1416120819E-01   48.63590373    
   7.570000000       700.0000000       66.21065213      0.1556712692E-01   65.85133122      0.1145849777E-01  0.1269706368E-01   66.20467025    
   7.580000000       300.0000000       30.08645732      0.2927093026E-02   29.98468321      0.2618368766E-02  0.6871715260E-02   30.05932112    
   7.580000000       500.0000000       48.64513541      0.1024840370E-01   48.40917592      0.7952993060E-02  0.1255046249E-01   48.60981094    
   7.580000000       700.0000000       65.88555882      0.1527786846E-01   65.51768754      0.1135064147E-01  0.1161467891E-01   65.88092177    
   7.590000000       300.0000000       30.42704941      0.2186762580E-02   30.32740430      0.2381067497E-02  0.6134874577E-02   30.40346069    
   7.590000000       500.0000000       48.63276194      0.9469361648E-02   48.39118187      0.7483686786E-02  0.1118181617E-01   48.59752809    
   7.590000000       700.0000000       65.56693969      0.1484667792E-01   65.19202843      0.1110975963E-01  0.1058141228E-01   65.56429712    
   7.600000000       300.0000000       30.76923524      0.1676617678E-02   30.66913566      0.2465365327E-02  0.7007428393E-02   30.74767282    
   7.600000000       500.0000000       48.63847851      0.8680709152E-02   48.39251594      0.6866697537E-02  0.1022933815E-01   48.60337753    
   7.600000000       700.0000000       65.26238883      0.1431532194E-01   64.88195115      0.1075577854E-01  0.9682400405E-02   65.26235787    
   7.610000000       300.0000000       31.05990942      0.1435371044E-02   30.95535978      0.2490278245E-02  0.8912389257E-02   31.03692447    
   7.610000000       500.0000000       48.66361522      0.7970103642E-02   48.41426373      0.6151577912E-02  0.9775838713E-02   48.62856910    
   7.610000000       700.0000000       64.97811655      0.1372682885E-01   64.59359984      0.1031609851E-01  0.8985347586E-02   64.98128975    
   7.620000000       300.0000000       31.29371242      0.1527167210E-02   31.18129237      0.2083505358E-02  0.1108488888E-01   31.26521438    
   7.620000000       500.0000000       48.70751672      0.7402939977E-02   48.45557618      0.5394305860E-02  0.9821755828E-02   48.67249451    
   7.620000000       700.0000000       64.71874400      0.1312163720E-01   64.33146939      0.9822928247E-02  0.8535889287E-02   64.72570020    
   7.630000000       300.0000000       31.50091501      0.1969349501E-02   31.37952445      0.1184773591E-02  0.1294254029E-01   31.46410622    
   7.630000000       500.0000000       48.76835424      0.7017572190E-02   48.51447568      0.4660166993E-02  0.1030990681E-01   48.73354491    
   7.630000000       700.0000000       64.48721386      0.1253465137E-01   64.09832686      0.9310368112E-02  0.8356128486E-02   64.49852704    
   7.640000000       300.0000000       31.70811740      0.2710359570E-02   31.57937575      0.1497421700E-03  0.1426384987E-01   31.66295422    
   7.640000000       500.0000000       48.84337953      0.6824021174E-02   48.58805137      0.4019497511E-02  0.1115305621E-01   48.80930300    
   7.640000000       700.0000000       64.28478765      0.1199345676E-01   63.89522011      0.8811425678E-02  0.8445871848E-02   64.30102884    
   7.650000000       300.0000000       31.90925475      0.3681471718E-02   31.77638890     -0.4655670956E-03  0.1514897372E-01   31.85852936    
   7.650000000       500.0000000       48.92897068      0.6806248287E-02   48.67243254      0.3535336157E-02  0.1225423691E-01   48.89648012    
   7.650000000       700.0000000       64.11110416      0.1151775771E-01   63.72154929      0.8355232208E-02  0.8785792086E-02   64.13283357    
   7.660000000       300.0000000       32.06914181      0.4816388552E-02   31.93522370     -0.2910423595E-03  0.1586106112E-01   32.01729716    
   7.660000000       500.0000000       49.02083241      0.6927900672E-02   48.76294902      0.3247981958E-02  0.1351614598E-01   48.99100284    
   7.660000000       700.0000000       63.96428221      0.1111992078E-01   63.57518495      0.7964814303E-02  0.9341730554E-02   63.99203165    
   7.670000000       300.0000000       32.15450130      0.5990218873E-02   32.02094498      0.6131504028E-03  0.1665196207E-01   32.10596314    
   7.670000000       500.0000000       49.11432153      0.7141083657E-02   48.85448055      0.3164276233E-02  0.1484217758E-01   49.08826559    
   7.670000000       700.0000000       63.84105963      0.1080635106E-01   63.45262514      0.7655773275E-02  0.1006951631E-01   63.87530831    
   7.680000000       300.0000000       32.16773629      0.6987955475E-02   32.03337820      0.1847576482E-02  0.1762856683E-01   32.12540709    
   7.680000000       500.0000000       49.20450074      0.7397093298E-02   48.94160019      0.3257186051E-02  0.1613517950E-01   49.18318118    
   7.680000000       700.0000000       63.73697030      0.1057931900E-01   63.34919170      0.7436091667E-02  0.1091986764E-01   63.77811902    
   7.690000000       300.0000000       32.15529539      0.7604175715E-02   32.01618973      0.2982935250E-02  0.1868894713E-01   32.11956765    
   7.690000000       500.0000000       49.28558195      0.7657102357E-02   49.01814494      0.3475734289E-02  0.1729998851E-01   49.26969084    
   7.690000000       700.0000000       63.64656905      0.1043880985E-01   63.25927311      0.7307050523E-02  0.1184305170E-01   63.69491790    
   7.700000000       300.0000000       32.17875852      0.7788994408E-02   32.02908425      0.3796049406E-02  0.1953552329E-01   32.14742391    
   7.700000000       500.0000000       49.34993881      0.7900112923E-02   49.07634441      0.3760462671E-02  0.1825281706E-01   49.33988533    
   7.700000000       700.0000000       63.56371906      0.1038400258E-01   63.17662491      0.7264986988E-02  0.1279298109E-01   63.61945202    
   7.710000000       300.0000000       32.26545680      0.7668711361E-02   32.09968680      0.4277225274E-02  0.1975653908E-01   32.23478711    
   7.710000000       500.0000000       49.38745846      0.8125940919E-02   49.10622797      0.4058324506E-02  0.1893604118E-01   49.38346231    
   7.710000000       700.0000000       63.48194962      0.1041409877E-01   63.09473295      0.7303442107E-02  0.1373037795E-01   63.54512670    
   7.720000000       300.0000000       32.37567883      0.7414746241E-02   32.19111081      0.4492808160E-02  0.1899452654E-01   32.34234490    
   7.720000000       500.0000000       49.38613930      0.8352651551E-02   49.09618674      0.4332992416E-02  0.1933266817E-01   49.38838263    
   7.720000000       700.0000000       63.39487200      0.1052839429E-01   63.00722607      0.7415198430E-02  0.1462463485E-01   63.46542681    
   7.730000000       300.0000000       32.41581779      0.7118113796E-02   32.21391633      0.4467648300E-02  0.1719860952E-01   32.37867446    
   7.730000000       500.0000000       49.33427544      0.8609631781E-02   49.03503819      0.4569590166E-02  0.1947269096E-01   49.34304269    
   7.730000000       700.0000000       63.29661093      0.1072567918E-01   62.90829713      0.7593786689E-02  0.1545413257E-01   63.37434999    
   7.740000000       300.0000000       32.29325005      0.6821847415E-02   32.07896095      0.4184329531E-02  0.1480754453E-01   32.25403484    
   7.740000000       500.0000000       49.22357365      0.8928234264E-02   48.91498383      0.4774593801E-02  0.1942528579E-01   49.23931568    
   7.740000000       700.0000000       63.18218285      0.1100321988E-01   62.79306683      0.7834210437E-02  0.1620505673E-01   63.26678314    
   7.750000000       300.0000000       31.97537326      0.6650134853E-02   31.75485892      0.3678184168E-02  0.1262966636E-01   31.93800673    
   7.750000000       500.0000000       49.05177185      0.9331764215E-02   48.73409451      0.4971763100E-02  0.1927654762E-01   49.07506622    
   7.750000000       700.0000000       63.04774521      0.1135568419E-01   62.65781880      0.8132842952E-02  0.1686911976E-01   63.13874808    
   7.760000000       300.0000000       31.51174732      0.6815854276E-02   31.28967290      0.3106679369E-02  0.1140445363E-01   31.48066840    
   7.760000000       500.0000000       48.82334130      0.9826581363E-02   48.49696045      0.5194676142E-02  0.1909983406E-01   48.85476674    
   7.760000000       700.0000000       62.89066355      0.1177438805E-01   62.50005620      0.8486643688E-02  0.1744090464E-01   62.98746578    
   7.770000000       300.0000000       31.00698148      0.7445084446E-02   30.78453260      0.2696924110E-02  0.1136633860E-01   30.98540481    
   7.770000000       500.0000000       48.54772719      0.1039670283E-01   48.21297917      0.5476917658E-02  0.1893054526E-01   48.58770516    
   7.770000000       700.0000000       62.70939103      0.1224716509E-01   62.31837593      0.8891984732E-02  0.1791566229E-01   62.81123609    
   7.780000000       300.0000000       30.56481838      0.8417237315E-02   30.33939540      0.2621211232E-02  0.1215737045E-01   30.55377902    
   7.780000000       500.0000000       48.23582105      0.1100451311E-01   47.89294827      0.5842147697E-02  0.1875592007E-01   48.28448566    
   7.780000000       700.0000000       62.50321019      0.1275899662E-01   62.11220946      0.9343444386E-02  0.1828823967E-01   62.60918387    
   7.790000000       300.0000000       30.23724915      0.9403419132E-02   30.00407376      0.2918572578E-02  0.1310957402E-01   30.23582953    
   7.790000000       500.0000000       47.89623974      0.1159871335E-01   47.54547887      0.6297064871E-02  0.1852352218E-01   47.95337746    
   7.790000000       700.0000000       62.27192594      0.1329332560E-01   61.88151634      0.9832900497E-02  0.1855342828E-01   62.38096032    
   7.800000000       300.0000000       30.00556427      0.1005912194E-01   29.76034008      0.3494894144E-02  0.1363648413E-01   30.01205102    
   7.800000000       500.0000000       47.53302166      0.1212765233E-01   47.17477876      0.6829739401E-02  0.1816366308E-01   47.59808727    
   7.800000000       700.0000000       62.01560480      0.1383377182E-01   61.62652232      0.1034914585E-01  0.1870753945E-01   62.12649296    
   7.810000000       300.0000000       29.80021697      0.1020224516E-01   29.54133463      0.4160371182E-02  0.1346989540E-01   29.81343616    
   7.810000000       500.0000000       47.14556904      0.1255350058E-01   46.78059965      0.7413949821E-02  0.1761592336E-01   47.21775326    
