# Written by the BoltzWann module of the Wannier90 code.
# [Seebeck coefficient in SI units, i.e. in V/K]
# Mu(eV) Temp(K) Seebeck_xx Seebeck_xy Seebeck_xz Seebeck_yx Seebeck_yy Seebeck_yz Seebeck_zx Seebeck_zy Seebeck_zz
   7.100000000       700.0000000      0.7140522346E-07 -0.9156406850E-08 -0.1545281007E-07 -0.9165562764E-08  0.9909924728E-07  0.2759130185E-07 -0.1544612901E-07  0.2752778400E-07  0.1438909371E-07
   7.110000000       300.0000000     -0.6580356474E-06 -0.1321550619E-07 -0.5519687575E-08 -0.1317724491E-07 -0.6323162465E-06  0.5748935122E-07 -0.5499623379E-08  0.5734176454E-07 -0.6604326031E-06
   7.110000000       500.0000000      0.2591623664E-06 -0.9970723270E-08 -0.1026613402E-07 -0.9966980688E-08  0.2956364615E-06  0.3536705151E-07 -0.1026942451E-07  0.3529426444E-07  0.2049285004E-06
   7.110000000       700.0000000      0.7915743336E-06 -0.8363402298E-08 -0.1141277031E-07 -0.8368919898E-08  0.8357093327E-06  0.2508576709E-07 -0.1140988778E-07  0.2503364566E-07  0.7429070468E-06
   7.120000000       300.0000000     -0.1956007053E-06 -0.2091724506E-08  0.1390090697E-07 -0.2031508069E-08 -0.1139682495E-06  0.4487238329E-07  0.1390504037E-07  0.4477161298E-07 -0.1555797751E-06
   7.120000000       500.0000000      0.9447771114E-06 -0.7094776241E-08 -0.2188496996E-08 -0.7081802102E-08  0.1012137774E-05  0.3027064717E-07 -0.2198287251E-08  0.3021978448E-07  0.9098522928E-06
   7.120000000       700.0000000      0.1524706124E-05 -0.7438686904E-08 -0.7302989955E-08 -0.7440381527E-08  0.1585169813E-05  0.2200862668E-07 -0.7303915628E-08  0.2196982974E-07  0.1485064996E-05
   7.130000000       300.0000000      0.2228332733E-06  0.8768122918E-08  0.2943290083E-07  0.8847258470E-08  0.3572144076E-06  0.2942372059E-07  0.2941776733E-07  0.2938870724E-07  0.2839101976E-06
   7.130000000       500.0000000      0.1677625162E-05 -0.4292350247E-08  0.5347848777E-08 -0.4270879877E-08  0.1773861635E-05  0.2391979485E-07  0.5331603503E-08  0.2389545914E-07  0.1660317133E-05
   7.130000000       700.0000000      0.2265819895E-05 -0.6450544077E-08 -0.3286724086E-08 -0.6448454286E-08  0.2341871722E-05  0.1844906855E-07 -0.3291335647E-08  0.1842516932E-07  0.2235459420E-05
   7.140000000       300.0000000      0.6669204537E-06  0.1662753702E-07  0.3937555132E-07  0.1671853082E-07  0.8457537334E-06  0.1353306857E-07  0.3934141414E-07  0.1357362569E-07  0.7295193969E-06
   7.140000000       500.0000000      0.2454646141E-05 -0.1871597922E-08  0.1187217928E-07 -0.1843158034E-08  0.2576192738E-05  0.1675713293E-07  0.1185001866E-07  0.1676221649E-07  0.2452480733E-05
   7.140000000       700.0000000      0.3008431288E-05 -0.5463833307E-08  0.4859339244E-09 -0.5458206869E-08  0.3098751193E-05  0.1452474627E-07  0.4778879986E-09  0.1451685079E-07  0.2987230971E-05
   7.150000000       300.0000000      0.1248894013E-05  0.1970298756E-07  0.4372669441E-07  0.1979590089E-07  0.1460351532E-05 -0.1138526107E-08  0.4367769395E-07 -0.1024140592E-08  0.1302710459E-05
   7.150000000       500.0000000      0.3270219906E-05 -0.5347761989E-10  0.1706631404E-07 -0.2017758400E-10  0.3412214438E-05  0.9268916334E-08  0.1703923026E-07  0.9304257696E-08  0.3280427071E-05
   7.150000000       700.0000000      0.3744499325E-05 -0.4532922271E-08  0.3888993309E-08 -0.4524182032E-08  0.3847271303E-05  0.1037172654E-07  0.3877881176E-08  0.1038039774E-07  0.3732033030E-05
   7.160000000       300.0000000      0.2043939391E-05  0.1783924879E-07  0.4365425414E-07  0.1792345809E-07  0.2274275395E-05 -0.1372531589E-07  0.4359738557E-07 -0.1354987638E-07  0.2090423002E-05
   7.160000000       500.0000000      0.4114547398E-05  0.1069108301E-08  0.2078132677E-07  0.1104885052E-08  0.4271210258E-05  0.1925228185E-08  0.2075063280E-07  0.1989579506E-08  0.4134368730E-05
   7.160000000       700.0000000      0.4464439892E-05 -0.3696748300E-08  0.6828044912E-08 -0.3685443087E-08  0.4577463709E-05  0.6133086639E-08  0.6814330283E-08  0.6158313225E-08  0.4460056503E-05
   7.170000000       300.0000000      0.3040630866E-05  0.1226026321E-07  0.4062774366E-07  0.1232667657E-07  0.3274805214E-05 -0.2396603239E-07  0.4057075469E-07 -0.2374958747E-07  0.3089402151E-05
   7.170000000       500.0000000      0.4972512831E-05  0.1540350030E-08  0.2302330780E-07  0.1576297913E-08  0.5137611730E-05 -0.4864112105E-08  0.2299044693E-07 -0.4773818338E-08  0.4999283335E-05
   7.170000000       700.0000000      0.5157231043E-05 -0.2976808315E-08  0.9243740708E-08 -0.2963556312E-08  0.5278052808E-05  0.1947612622E-08  0.9227956127E-08  0.1988824890E-08  0.5160139154E-05
   7.180000000       300.0000000      0.4145930006E-05  0.4900478451E-08  0.3576123460E-07  0.4943325729E-08  0.4367897656E-05 -0.3173133990E-07  0.3571064209E-07 -0.3149652171E-07  0.4207616251E-05
   7.180000000       500.0000000      0.5823758449E-05  0.1516587713E-08  0.2391984011E-07  0.1550801931E-08  0.5991113528E-05 -0.1077736150E-07  0.2388618450E-07 -0.1066552222E-07  0.5854820585E-05
   7.180000000       700.0000000      0.5810628332E-05 -0.2378242927E-08  0.1111142385E-07 -0.2363675960E-08  0.5936678780E-05 -0.2060182604E-08  0.1109414227E-07 -0.2004054667E-08  0.5819981379E-05
   7.190000000       300.0000000      0.5230092945E-05 -0.2114454937E-08  0.2970065945E-07 -0.2096105501E-08  0.5424417273E-05 -0.3659825977E-07  0.2966064209E-07 -0.3636662756E-07  0.5309286308E-05
   7.190000000       500.0000000      0.6644083763E-05  0.1215967619E-08  0.2367991181E-07  0.1247168403E-08  0.6808058718E-05 -0.1559626735E-07  0.2364659965E-07 -0.1546801100E-07  0.6676669432E-05
   7.190000000       700.0000000      0.6411492672E-05 -0.1893500049E-08  0.1243759186E-07 -0.1878216594E-08  0.6540221336E-05 -0.5787858176E-08  0.1241940048E-07 -0.5718294005E-08  0.6426473661E-05
   7.200000000       300.0000000      0.6183745487E-05 -0.6885697067E-08  0.2295872277E-07 -0.6887101997E-08  0.6339011236E-05 -0.3802275875E-07  0.2293065854E-07 -0.3781164075E-07  0.6274743890E-05
   7.200000000       500.0000000      0.7407625292E-05  0.8579189791E-09  0.2255558378E-07  0.8855286124E-09  0.7563541186E-05 -0.1921256054E-07  0.2252343263E-07 -0.1907316631E-07  0.7438858662E-05
   7.200000000       700.0000000      0.6946215188E-05 -0.1507524647E-08  0.1325418405E-07 -0.1492057207E-08  0.7075209422E-05 -0.9160176488E-08  0.1323566349E-07 -0.9078953645E-08  0.6966120604E-05
   7.210000000       300.0000000      0.6959840685E-05 -0.8275325926E-08  0.1623693557E-07 -0.8287054939E-08  0.7072072490E-05 -0.3601143317E-07  0.1621928271E-07 -0.3583049827E-07  0.7046369949E-05
   7.210000000       500.0000000      0.8088959948E-05  0.6092664287E-09  0.2080820827E-07  0.6333265829E-09  0.8233367535E-05 -0.2162566915E-07  0.2077772143E-07 -0.2148010905E-07  0.8116084111E-05
   7.210000000       700.0000000      0.7401210612E-05 -0.1203168302E-08  0.1361177816E-07 -0.1187967501E-08  0.7528290602E-05 -0.1213142883E-07  0.1359348843E-07 -0.1204050377E-07  0.7425530935E-05
   7.220000000       300.0000000      0.7580634191E-05 -0.6333010472E-08  0.1042605923E-07 -0.6344097318E-08  0.7654178405E-05 -0.3150953875E-07  0.1041473717E-07 -0.3135875844E-07  0.7639711720E-05
   7.220000000       500.0000000      0.8664460387E-05  0.5508789461E-09  0.1867921162E-07  0.5718389029E-09  0.8795225266E-05 -0.2292960458E-07  0.1865067009E-07 -0.2278227165E-07  0.8685292080E-05
   7.220000000       700.0000000      0.7763446665E-05 -0.9656002976E-09  0.1357271317E-07 -0.9510345011E-09  0.7886730990E-05 -0.1468511436E-07  0.1355518578E-07 -0.1458650578E-07  0.7791937099E-05
   7.230000000       300.0000000      0.8104387743E-05 -0.2230451477E-08  0.6330824858E-08 -0.2232334125E-08  0.8149447988E-05 -0.2602605029E-07  0.6320379169E-08 -0.2589754941E-07  0.8113741210E-05
   7.230000000       500.0000000      0.9112790264E-05  0.6721129940E-09  0.1636626513E-07  0.6905558400E-09  0.9228985214E-05 -0.2328881911E-07  0.1633987478E-07 -0.2314344599E-07  0.9126293887E-05
   7.230000000       700.0000000      0.8020980050E-05 -0.7848847292E-09  0.1320498084E-07 -0.7712509116E-09  0.8138920475E-05 -0.1683137159E-07  0.1318871475E-07 -0.1672705346E-07  0.8053711476E-05
   7.240000000       300.0000000      0.8566120330E-05  0.2295581294E-08  0.4272870437E-08  0.2306298892E-08  0.8594475289E-05 -0.2085960566E-07  0.4258422261E-08 -0.2074327474E-07  0.8513389391E-05
   7.240000000       500.0000000      0.9415033114E-05  0.8914312641E-09  0.1400796174E-07  0.9078203264E-09  0.9516680759E-05 -0.2290767407E-07  0.1398400758E-07 -0.2276738344E-07  0.9421819192E-05
   7.240000000       700.0000000      0.8163474197E-05 -0.6564368232E-09  0.1257748150E-07 -0.6439766837E-09  0.8274862401E-05 -0.1860272615E-07  0.1256293979E-07 -0.1849453459E-07  0.8200853038E-05
   7.250000000       300.0000000      0.8927346671E-05  0.5657637412E-08  0.3834641072E-08  0.5678744014E-08  0.8948488082E-05 -0.1658118008E-07  0.3814031662E-08 -0.1647099917E-07  0.8817707175E-05
   7.250000000       500.0000000      0.9555228169E-05  0.1093314272E-08  0.1168090012E-07  0.1107828005E-08  0.9642973650E-05 -0.2200189657E-07  0.1165985378E-07 -0.2186928186E-07  0.9557759873E-05
   7.250000000       700.0000000      0.8182673751E-05 -0.5796186701E-09  0.1175693862E-07 -0.5685338035E-09  0.8286625832E-05 -0.2004878180E-07  0.1174454266E-07 -0.1993833743E-07  0.8225421859E-05
   7.260000000       300.0000000      0.9074991602E-05  0.6991105343E-08  0.4072624683E-08  0.7016683965E-08  0.9094059069E-05 -0.1302705103E-07  0.4047639916E-08 -0.1292486432E-07  0.8933377002E-05
   7.260000000       500.0000000      0.9521826556E-05  0.1167213063E-08  0.9410852738E-08  0.1179698723E-08  0.9596628201E-05 -0.2077961959E-07  0.9393390573E-08 -0.2065675371E-07  0.9524182205E-05
   7.260000000       700.0000000      0.8072803888E-05 -0.5551277591E-09  0.1080643292E-07 -0.5455889959E-09  0.8168730094E-05 -0.2123043156E-07  0.1079655232E-07 -0.2111907849E-07  0.8121895935E-05
   7.270000000       300.0000000      0.8880989794E-05  0.6411133255E-08  0.4087401410E-08  0.6434879816E-08  0.8898805120E-05 -0.9640118433E-08  0.4063201150E-08 -0.9555326761E-08  0.8746580218E-05
   7.270000000       500.0000000      0.9309884274E-05  0.1035696374E-08  0.7195517062E-08  0.1045728510E-08  0.9372789009E-05 -0.1943434273E-07  0.7182434213E-08 -0.1932266147E-07  0.9317065828E-05
   7.270000000       700.0000000      0.7830853422E-05 -0.5819845168E-09  0.9785195751E-08 -0.5741327641E-09  0.7918420404E-05 -0.2221403086E-07  0.9778134142E-08 -0.2210279420E-07  0.7887418014E-05
   7.280000000       300.0000000      0.8285618154E-05  0.4801493312E-08  0.3326854368E-08  0.4819638663E-08  0.8300318098E-05 -0.5937836758E-08  0.3309920051E-08 -0.5883114338E-08  0.8199093391E-05
   7.280000000       500.0000000      0.8923079147E-05  0.6654192397E-09  0.5032733219E-08  0.6724186881E-09  0.8975110872E-05 -0.1814557178E-07  0.5024775899E-08 -0.1804565946E-07  0.8940033017E-05
   7.280000000       700.0000000      0.7456697965E-05 -0.6548412017E-09  0.8749056686E-08 -0.6487795513E-09  0.7535789178E-05 -0.2306582292E-07  0.8745035770E-08 -0.2295538779E-07  0.7521897084E-05
   7.290000000       300.0000000      0.7345722791E-05  0.3157820226E-08  0.1355345875E-08  0.3169776675E-08  0.7354851488E-05 -0.1954365051E-08  0.1351280055E-08 -0.1938723186E-08  0.7333359210E-05
   7.290000000       500.0000000      0.8374357374E-05  0.6293302661E-10  0.2946550506E-08  0.6629803682E-10  0.8416508597E-05 -0.1707887281E-07  0.2944221162E-08 -0.1699025362E-07  0.8405013252E-05
   7.290000000       700.0000000      0.6953031572E-05 -0.7620972230E-09  0.7750840517E-08 -0.7578761211E-09  0.7023708912E-05 -0.2384681369E-07  0.7749985895E-08 -0.2373752915E-07  0.7027937837E-05
   7.300000000       300.0000000      0.6217547745E-05  0.1896611528E-08 -0.2267521003E-08  0.1903078734E-08  0.6219345995E-05  0.1555218712E-08 -0.2255638870E-08  0.1533171970E-08  0.6279343511E-05
   7.300000000       500.0000000      0.7684416980E-05 -0.7365787712E-09  0.1003646164E-08 -0.7373587813E-09  0.7717710063E-05 -0.1637799645E-07  0.1007051264E-08 -0.1629906710E-07  0.7731080121E-05
   7.300000000       700.0000000      0.6325104431E-05 -0.8850347878E-09  0.6840097055E-08 -0.8826333682E-09  0.6387571540E-05 -0.2460830439E-07  0.6842429841E-08 -0.2450021427E-07  0.6410594865E-05
   7.310000000       300.0000000      0.5092529794E-05  0.6898602312E-09 -0.7397808709E-08  0.6903483100E-09  0.5085898044E-05  0.3395824474E-08 -0.7370961250E-08  0.3350376118E-08  0.5201336411E-05
   7.310000000       500.0000000      0.6878141721E-05 -0.1678877936E-08 -0.6863720838E-09 -0.1684130255E-08  0.6903719032E-05 -0.1614731377E-07 -0.6775713891E-09 -0.1607551726E-07  0.6941457636E-05
   7.310000000       700.0000000      0.5580303582E-05 -0.9979846865E-09  0.6061822413E-08 -0.9972919383E-09  0.5634869200E-05 -0.2538838322E-07  0.6067259285E-08 -0.2528128229E-07  0.5676982040E-05
   7.320000000       300.0000000      0.4127095811E-05 -0.1034110357E-08 -0.1267825816E-07 -0.1041887959E-08  0.4110901157E-05  0.2634400300E-08 -0.1264241854E-07  0.2588409704E-08  0.4240688089E-05
   7.320000000       500.0000000      0.5980031803E-05 -0.2694201609E-08 -0.1990117445E-08 -0.2703990352E-08  0.5999236132E-05 -0.1643004149E-07 -0.1976625372E-08 -0.1636228930E-07  0.6059510439E-05
   7.320000000       700.0000000      0.4727649622E-05 -0.1069437828E-08  0.5454230189E-08 -0.1070237302E-08  0.4774688508E-05 -0.2620977562E-07  0.5462592366E-08 -0.2610328506E-07  0.4835800095E-05
   7.330000000       300.0000000      0.3394291508E-05 -0.3448452116E-08 -0.1600928994E-07 -0.3466903793E-08  0.3367470181E-05 -0.8019796460E-09 -0.1597378351E-07 -0.8261981108E-09  0.3475217913E-05
   7.330000000       500.0000000      0.5010162998E-05 -0.3696128170E-08 -0.2785522045E-08 -0.3710181178E-08  0.5024570353E-05 -0.1719229227E-07 -0.2768222432E-08 -0.1712553530E-07  0.5104999359E-05
   7.330000000       700.0000000      0.3777300242E-05 -0.1064013026E-08  0.5046038586E-08 -0.1065974483E-08  0.3817209714E-05 -0.2707945634E-07  0.5057067742E-08 -0.2697310818E-07  0.3896863941E-05
   7.340000000       300.0000000      0.2865727748E-05 -0.6209508352E-08 -0.1588759421E-07 -0.6239156705E-08  0.2829231242E-05 -0.6117103371E-08 -0.1586060369E-07 -0.6106047062E-08  0.2899542529E-05
   7.340000000       500.0000000      0.3982028095E-05 -0.4580043751E-08 -0.3000724878E-08 -0.4597693355E-08  0.3993391326E-05 -0.1832199911E-07 -0.2980461059E-08 -0.1825378186E-07  0.4091809188E-05
   7.340000000       700.0000000      0.2740142535E-05 -0.9452171538E-09  0.4854011504E-08 -0.9478980302E-09  0.2773294704E-05 -0.2799027147E-07  0.4867388926E-08 -0.2788358927E-07  0.2870707041E-05
   7.350000000       300.0000000      0.2427371325E-05 -0.8905628586E-08 -0.1233496361E-07 -0.8944730026E-08  0.2387262127E-05 -0.1212114894E-07 -0.1231884565E-07 -0.1207307107E-07  0.2430752154E-05
   7.350000000       500.0000000      0.2902877722E-05 -0.5224459909E-08 -0.2640037814E-08 -0.5244612566E-08  0.2912941415E-05 -0.1964602163E-07 -0.2617451350E-08 -0.1957486195E-07  0.3027803103E-05
   7.350000000       700.0000000      0.1627522462E-05 -0.6789311299E-09  0.4881514136E-08 -0.6817899589E-09  0.1654215374E-05 -0.2892450924E-07  0.4896879170E-08 -0.2881707309E-07  0.1768313451E-05
   7.360000000       300.0000000      0.1928735506E-05 -0.1149977198E-07 -0.6843552523E-08 -0.1154555634E-07  0.1897869410E-05 -0.1769073180E-07 -0.6833043156E-08 -0.1761318693E-07  0.1943602898E-05
   7.360000000       500.0000000      0.1776204066E-05 -0.5496228951E-08 -0.1784650322E-08 -0.5517377181E-08  0.1786375969E-05 -0.2096198832E-07 -0.1760150104E-08 -0.2088749672E-07  0.1916665211E-05
   7.360000000       700.0000000      0.4511138721E-06 -0.2374893720E-09  0.5118590037E-08 -0.2399122306E-09  0.4715284082E-06 -0.2985897204E-07  0.5135555184E-08 -0.2975045948E-07  0.6009880640E-06
   7.370000000       300.0000000      0.1248025257E-05 -0.1421296234E-07 -0.1572893159E-08 -0.1426279135E-07  0.1243624829E-05 -0.2193081791E-07 -0.1557531941E-08 -0.2183587941E-07  0.1323494425E-05
   7.370000000       500.0000000      0.6051921755E-06 -0.5260413553E-08 -0.5676980667E-09 -0.5280698375E-08  0.6161120974E-06 -0.2207719280E-07 -0.5415700314E-09 -0.2199993816E-07  0.7608630676E-06
   7.370000000       700.0000000     -0.7771111099E-06  0.3959137072E-09  0.5543625019E-08  0.3945740214E-09 -0.7629387774E-06 -0.3077075408E-07  0.5561787338E-08 -0.3066095375E-07 -0.6196630212E-06
   7.380000000       300.0000000      0.3411859157E-06 -0.1685333002E-07  0.1854862870E-08 -0.1690415227E-07  0.3779282957E-06 -0.2415809427E-07  0.1884922662E-08 -0.2405829632E-07  0.5103743967E-06
   7.380000000       500.0000000     -0.6043820174E-06 -0.4396957558E-08  0.8642203558E-09 -0.4414287390E-08 -0.5932635805E-06 -0.2284597817E-07  0.8916247966E-09 -0.2276717604E-07 -0.4355327322E-06
   7.380000000       700.0000000     -0.2044868270E-05  0.1222937099E-08  0.6126203470E-08  0.1223311144E-08 -0.2037047810E-05 -0.3164272686E-07  0.6145154127E-08 -0.3153152741E-07 -0.1881692990E-05
   7.390000000       300.0000000     -0.7421727919E-06 -0.1829033021E-07  0.3251728957E-08 -0.1833681785E-07 -0.6604797702E-06 -0.2391658486E-07  0.3299644945E-08 -0.2382284184E-07 -0.4802365350E-06
   7.390000000       500.0000000     -0.1843061843E-05 -0.2825861502E-08  0.2385791851E-08 -0.2838091863E-08 -0.1833734027E-05 -0.2319808290E-07  0.2413893993E-08 -0.2311920806E-07 -0.1665342375E-05
   7.390000000       700.0000000     -0.3339554190E-05  0.2226551973E-08  0.6830456835E-08  0.2229196791E-08 -0.3338306987E-05 -0.3246774576E-07  0.6849791657E-08 -0.3235510700E-07 -0.3172766256E-05
   7.400000000       300.0000000     -0.1868061492E-05 -0.1684539574E-07  0.3651764380E-08 -0.1687916757E-07 -0.1753378511E-05 -0.2111861738E-07  0.3711684649E-08 -0.2103954906E-07 -0.1552199578E-05
   7.400000000       500.0000000     -0.3098891034E-05 -0.5376380982E-09  0.3911762322E-08 -0.5428058738E-09 -0.3094713458E-05 -0.2315199851E-07  0.3939714559E-08 -0.2307441298E-07 -0.2918687994E-05
   7.400000000       700.0000000     -0.4648265994E-05  0.3368973772E-08  0.7618144283E-08  0.3374314519E-08 -0.4653852210E-05 -0.3325081991E-07  0.7637477546E-08 -0.3313673569E-07 -0.4480130904E-05
   7.410000000       300.0000000     -0.2857436001E-05 -0.1146194275E-07  0.4197555323E-08 -0.1147372039E-07 -0.2735707855E-05 -0.1629938981E-07  0.4257552903E-08 -0.1624058038E-07 -0.2550658362E-05
   7.410000000       500.0000000     -0.4360287830E-05  0.2381364594E-08  0.5398764937E-08  0.2384781932E-08 -0.4365541409E-05 -0.2280970094E-07  0.5425560969E-08 -0.2273436255E-07 -0.4185058960E-05
   7.410000000       700.0000000     -0.5957831359E-05  0.4591740199E-08  0.8450871540E-08  0.4600016864E-08 -0.5970442368E-05 -0.3400888255E-07  0.8469853161E-08 -0.3389334537E-07 -0.5790609525E-05
   7.420000000       300.0000000     -0.3574101907E-05 -0.2664671142E-08  0.5134290704E-08 -0.2648492168E-08 -0.3477136500E-05 -0.1076163933E-07  0.5182155534E-08 -0.1072420339E-07 -0.3338336481E-05
   7.420000000       500.0000000     -0.5619154353E-05  0.5742330349E-08  0.6838278567E-08  0.5755185123E-08 -0.5638285084E-05 -0.2233335770E-07  0.6862969983E-08 -0.2226064671E-07 -0.5455921781E-05
   7.420000000       700.0000000     -0.7254807403E-05  0.5818346874E-08  0.9291147223E-08  0.5829572835E-08 -0.7274435948E-05 -0.3476825563E-07  0.9309481155E-08 -0.3465123171E-07 -0.7090581690E-05
   7.430000000       300.0000000     -0.4024340743E-05  0.7495157871E-08  0.5628623333E-08  0.7538591897E-08 -0.3978922486E-05 -0.6218848851E-08  0.5656742973E-08 -0.6198634385E-08 -0.3896051211E-05
   7.430000000       500.0000000     -0.6872491475E-05  0.9273951211E-08  0.8249058700E-08  0.9296285839E-08 -0.6909239388E-05 -0.2191089994E-07  0.8270982997E-08 -0.2184057433E-07 -0.6726362564E-05
   7.430000000       700.0000000     -0.8525408067E-05  0.6959417490E-08  0.1010229323E-07  0.6973355697E-08 -0.8551714630E-05 -0.3556029424E-07  0.1011975314E-07 -0.3544171545E-07 -0.8365926309E-05
   7.440000000       300.0000000     -0.4375328602E-05  0.1648735764E-07  0.4599803636E-08  0.1655083173E-07 -0.4394350376E-05 -0.3883099649E-08  0.4607153884E-08 -0.3872388870E-08 -0.4353791397E-05
   7.440000000       500.0000000     -0.8121387614E-05  0.1266442971E-07  0.9669582150E-08  0.1269546178E-07 -0.8178039431E-05 -0.2172305350E-07  0.9688508189E-08 -0.2165431416E-07 -0.7994616226E-05
   7.440000000       700.0000000     -0.9755348132E-05  0.7919897257E-08  0.1084751151E-07  0.7936057845E-08 -0.9787544180E-05 -0.3641591332E-07  0.1086394974E-07 -0.3629568954E-07 -0.9601911140E-05
   7.450000000       300.0000000     -0.4856426177E-05  0.2266941238E-07  0.2146549386E-08  0.2274323100E-07 -0.4935856539E-05 -0.3571097739E-08  0.2138168259E-08 -0.3562855217E-08 -0.4908787258E-05
   7.450000000       500.0000000     -0.9367512856E-05  0.1560951956E-07  0.1114300570E-07  0.1564774008E-07 -0.9444465997E-05 -0.2192490740E-07  0.1115914606E-07 -0.2185652852E-07 -0.9259382358E-05
   7.450000000       700.0000000     -0.1092963703E-04  0.8607380846E-08  0.1148865293E-07  0.8625041431E-08 -0.1096640328E-04 -0.3735969966E-07  0.1150400002E-07 -0.3723775238E-07 -0.1078305217E-04
   7.460000000       300.0000000     -0.5621366883E-05  0.2609815341E-07  0.3036060328E-09  0.2617558774E-07 -0.5744549202E-05 -0.3632854633E-08  0.2883565098E-09 -0.3625176473E-08 -0.5700125320E-05
   7.460000000       500.0000000     -0.1060847869E-04  0.1784839458E-07  0.1268779202E-07  0.1789172842E-07 -0.1070417893E-04 -0.2264726192E-07  0.1270168976E-07 -0.2257773487E-07 -0.1051595813E-04
   7.460000000       700.0000000     -0.1203239763E-04  0.8940540397E-08  0.1198541528E-07  0.8958787778E-08 -0.1207184926E-04 -0.3840415817E-07  0.1199966991E-07 -0.3828047363E-07 -0.1189300198E-04
   7.470000000       300.0000000     -0.6681507947E-05  0.2821232398E-07  0.1990597391E-08  0.2829266567E-07 -0.6828908961E-05 -0.2058678348E-08  0.1977658341E-08 -0.2056043432E-08 -0.6745021453E-05
   7.470000000       500.0000000     -0.1183386737E-04  0.1917815999E-07  0.1425872337E-07  0.1922413168E-07 -0.1194504208E-04 -0.2400920155E-07  0.1427106586E-07 -0.2393686436E-07 -0.1175271864E-04
   7.470000000       700.0000000     -0.1304680613E-04  0.8856715885E-08  0.1229574660E-07  0.8874505874E-08 -0.1308650915E-04 -0.3954448001E-07  0.1230895801E-07 -0.3941917796E-07 -0.1291454739E-04
   7.480000000       300.0000000     -0.7947391565E-05  0.3053358246E-07  0.8728559922E-08  0.3062058927E-07 -0.8106497450E-05  0.1796277623E-08  0.8723988686E-08  0.1786810908E-08 -0.7973647022E-05
   7.480000000       500.0000000     -0.1302318588E-04  0.1945234944E-07  0.1571751657E-07  0.1949822825E-07 -0.1314520665E-04 -0.2612189504E-07  0.1572894544E-07 -0.2604506642E-07 -0.1294909339E-04
   7.480000000       700.0000000     -0.1395524077E-04  0.8317966124E-08  0.1237804243E-07  0.8334196819E-08 -0.1399227657E-04 -0.4075420718E-07  0.1239028919E-07 -0.4062761926E-07 -0.1382979307E-04
   7.490000000       300.0000000     -0.9323125867E-05  0.3324754501E-07  0.1910854271E-07  0.3334438120E-07 -0.9492709203E-05  0.6091850041E-08  0.1911384092E-07  0.6067559017E-08 -0.9311842719E-05
   7.490000000       500.0000000     -0.1414596830E-04  0.1857879045E-07  0.1683662554E-07  0.1862173293E-07 -0.1427318258E-04 -0.2906411261E-07  0.1684759980E-07 -0.2898128761E-07 -0.1407534463E-04
   7.490000000       700.0000000     -0.1473969135E-04  0.7315109436E-08  0.1219525003E-07  0.7328702249E-08 -0.1477076181E-04 -0.4198236016E-07  0.1220661922E-07 -0.4185510968E-07 -0.1462058048E-04
   7.500000000       300.0000000     -0.1076694175E-04  0.3473970195E-07  0.2932343835E-07  0.3484404224E-07 -0.1095340744E-04  0.6922278646E-08  0.2933656878E-07  0.6889845028E-08 -0.1073201773E-04
   7.500000000       500.0000000     -0.1516352416E-04  0.1653028526E-07  0.1734701955E-07  0.1656751613E-07 -0.1528948669E-04 -0.3282583048E-07  0.1735775826E-07 -0.3273598757E-07 -0.1509384782E-04
   7.500000000       700.0000000     -0.1538243169E-04  0.5869421008E-08  0.1172031654E-07  0.5879402987E-08 -0.1540399483E-04 -0.4315288029E-07  0.1173088694E-07 -0.4302595295E-07 -0.1526914821E-04
   7.510000000       300.0000000     -0.1227081453E-04  0.3257816500E-07  0.3524602180E-07  0.3268109582E-07 -0.1247882635E-04  0.2642449300E-09  0.3526353206E-07  0.2387400008E-09 -0.1222900790E-04
   7.510000000       500.0000000     -0.1603181450E-04  0.1336840442E-07  0.1701695217E-07  0.1339745879E-07 -0.1614946842E-04 -0.3724041569E-07  0.1702745107E-07 -0.3714342247E-07 -0.1596156887E-04
   7.510000000       700.0000000     -0.1586690368E-04  0.4031726796E-08  0.1094178271E-07  0.4037307080E-08 -0.1587532938E-04 -0.4416736414E-07  0.1095161411E-07 -0.4404215808E-07 -0.1575899114E-04
   7.520000000       300.0000000     -0.1377884478E-04  0.2530827155E-07  0.3454482792E-07  0.2539773181E-07 -0.1400157031E-04 -0.1543784887E-07  0.3456353521E-07 -0.1544021361E-07 -0.1374035038E-04
   7.520000000       500.0000000     -0.1670535510E-04  0.9265682222E-08  0.1572948753E-07  0.9284683746E-08 -0.1680728407E-04 -0.4194322621E-07  0.1573958299E-07 -0.4184024370E-07 -0.1663376639E-04
   7.520000000       700.0000000     -0.1617871719E-04  0.1878754748E-08  0.9868020329E-08  0.1879387828E-08 -0.1617045191E-04 -0.4491178115E-07  0.9877149318E-08 -0.4479012485E-07 -0.1607583123E-04
   7.530000000       300.0000000     -0.1511770369E-04  0.1368969475E-07  0.2766622541E-07  0.1375578229E-07 -0.1533328175E-04 -0.3757452101E-07  0.2768385246E-07 -0.3754543069E-07 -0.1508234075E-04
   7.530000000       500.0000000     -0.1714223839E-04  0.4506196772E-08  0.1352482485E-07  0.4514102796E-08 -0.1722108718E-04 -0.4639142829E-07  0.1353427406E-07 -0.4628516098E-07 -0.1706901760E-04
